interaction_id,escalated,channel,client_type,issue_type,fcr,csat_score,aht_seconds,ad_spend_recovered,sentiment,date,probabilidad_escalamiento,prediccion_050,nivel_riesgo
9165,0,Chat,Business Page,General Support,1,4,542,0.0,Neutral,2025-04-15,0.19176211871380094,0,Bajo
2157,0,Chat,Business Page,Page Management,1,4,531,0.0,Neutral,2025-04-10,0.1884383596403727,0,Bajo
5973,0,Email,Business Page,General Support,1,5,561,0.0,Neutral,2025-04-05,0.19408559870041678,0,Bajo
8841,0,Chat,Advertiser,Account Access,1,4,728,0.0,Neutral,2025-04-13,0.1970233682931978,0,Bajo
180,0,Email,Advertiser,Ad Billing,1,3,616,452.43,Negative,2025-04-15,0.2165933534421718,0,Bajo
7326,1,Voice,User,Account Access,1,1,525,0.0,Negative,2025-04-10,0.2257608795900311,0,Bajo
6215,0,Chat,Advertiser,Account Access,0,5,482,0.0,Positive,2025-04-01,0.20547825892909696,0,Bajo
1053,1,Chat,Business Page,Account Access,0,3,646,0.0,Negative,2025-04-16,0.2059205233670253,0,Bajo
5445,1,Chat,Advertiser,Page Management,0,5,611,0.0,Positive,2025-04-29,0.18799179100388075,0,Bajo
5983,0,Chat,User,General Support,1,5,417,0.0,Neutral,2025-04-18,0.19539943794089054,0,Bajo
3323,1,Email,Business Page,Content Violation,0,2,471,0.0,Neutral,2025-04-25,0.1819911981602104,0,Bajo
1642,0,Chat,User,Content Violation,1,5,677,0.0,Negative,2025-04-25,0.18734087718030726,0,Bajo
6120,0,Chat,User,Content Violation,0,3,488,0.0,Negative,2025-04-21,0.19792522227118658,0,Bajo
2951,0,Voice,User,Ad Billing,1,5,822,0.0,Neutral,2025-04-24,0.1944135056815191,0,Bajo
9452,1,Chat,Business Page,Account Access,0,1,801,0.0,Neutral,2025-04-23,0.19285715139255483,0,Bajo
2417,0,Email,Business Page,Account Access,1,5,544,0.0,Positive,2025-04-21,0.1954189586598502,0,Bajo
2601,0,Chat,Advertiser,General Support,0,5,609,0.0,Neutral,2025-04-29,0.1860355470392118,0,Bajo
8902,0,Email,Advertiser,Content Violation,1,4,496,0.0,Negative,2025-04-02,0.1991155809141352,0,Bajo
8847,0,Chat,Business Page,General Support,1,3,482,0.0,Neutral,2025-04-12,0.19049883394945097,0,Bajo
1046,0,Email,User,Ad Billing,1,4,637,0.0,Neutral,2025-04-06,0.19703737027620938,0,Bajo
7383,0,Chat,Advertiser,Ad Billing,1,5,582,530.27,Positive,2025-04-12,0.1956902058030136,0,Bajo
646,0,Chat,User,Account Access,1,5,511,0.0,Positive,2025-04-25,0.20720046690992192,0,Bajo
5521,0,Chat,Business Page,Page Management,0,4,630,0.0,Neutral,2025-04-19,0.18736612012607465,0,Bajo
2593,1,Chat,Business Page,Account Access,0,5,564,0.0,Neutral,2025-04-24,0.19566726207450794,0,Bajo
5156,0,Email,Business Page,Page Management,1,4,805,0.0,Negative,2025-04-24,0.2096719856974438,0,Bajo
6698,1,Chat,Advertiser,Page Management,0,5,485,0.0,Negative,2025-04-05,0.1996047041679435,0,Bajo
3866,0,Email,User,Ad Billing,0,4,543,0.0,Positive,2025-04-04,0.1989935652818367,0,Bajo
5464,1,Email,Business Page,Page Management,1,5,788,0.0,Negative,2025-04-04,0.2079111528642845,0,Bajo
8946,0,Chat,User,Account Access,1,5,739,0.0,Negative,2025-04-02,0.2100132549705673,0,Bajo
9508,0,Voice,User,General Support,1,3,518,0.0,Neutral,2025-04-05,0.2183500517871478,0,Bajo
1702,0,Email,User,General Support,1,3,549,0.0,Neutral,2025-04-22,0.20776293196886939,0,Bajo
1633,0,Email,Advertiser,Content Violation,0,4,717,0.0,Neutral,2025-04-26,0.18397930017129238,0,Bajo
7433,0,Email,Advertiser,Page Management,1,1,753,0.0,Positive,2025-04-07,0.21592565529511487,0,Bajo
9622,0,Chat,Business Page,Account Access,0,5,522,0.0,Neutral,2025-04-20,0.19597886883913826,0,Bajo
4001,0,Chat,Business Page,Account Access,0,5,543,0.0,Negative,2025-04-16,0.2051062123085006,0,Bajo
6493,0,Voice,User,Content Violation,1,4,724,0.0,Negative,2025-04-11,0.1925122432646855,0,Bajo
4901,0,Chat,User,General Support,1,1,639,0.0,Negative,2025-04-27,0.20882549652698038,0,Bajo
9986,0,Email,Business Page,Ad Billing,0,4,399,0.0,Positive,2025-04-06,0.1841740011596051,0,Bajo
4758,1,Chat,Advertiser,Page Management,1,4,787,0.0,Negative,2025-04-24,0.2023929471156588,0,Bajo
5852,0,Email,Advertiser,Account Access,1,4,684,0.0,Neutral,2025-04-13,0.19921491815475945,0,Bajo
2494,0,Chat,Advertiser,Page Management,1,5,373,0.0,Negative,2025-04-12,0.2107831410873213,0,Bajo
5992,0,Chat,Business Page,Ad Billing,1,4,587,0.0,Negative,2025-04-05,0.20358455341414192,0,Bajo
8665,0,Email,Business Page,Page Management,1,4,558,0.0,Negative,2025-04-26,0.20745666832842993,0,Bajo
7311,0,Email,Business Page,Ad Billing,1,4,786,0.0,Neutral,2025-04-17,0.18363834069282076,0,Bajo
6327,0,Chat,User,Ad Billing,0,5,646,0.0,Positive,2025-04-22,0.19262434957054464,0,Bajo
6425,0,Chat,Business Page,Account Access,1,5,549,0.0,Negative,2025-04-29,0.20840608041306807,0,Bajo
2702,0,Email,User,General Support,0,1,612,0.0,Positive,2025-04-16,0.19407685735228514,0,Bajo
4812,0,Email,User,General Support,1,3,458,0.0,Neutral,2025-04-28,0.2045225935701143,0,Bajo
3740,1,Voice,Business Page,Page Management,0,5,504,0.0,Positive,2025-04-03,0.2099267791133117,0,Bajo
1574,0,Voice,User,Content Violation,1,2,556,0.0,Negative,2025-04-15,0.20795422525100488,0,Bajo
157,0,Email,Advertiser,Page Management,1,5,666,0.0,Negative,2025-04-20,0.20801545212790296,0,Bajo
8232,0,Chat,Business Page,Page Management,0,2,668,0.0,Neutral,2025-04-22,0.19848674851110576,0,Bajo
142,0,Voice,User,General Support,0,5,615,0.0,Neutral,2025-04-28,0.20402042721226843,0,Bajo
2580,0,Email,User,Content Violation,1,5,621,0.0,Neutral,2025-04-24,0.17276091332857232,0,Bajo
4073,0,Chat,User,General Support,1,2,533,0.0,Positive,2025-04-01,0.19754906681877515,0,Bajo
9711,0,Email,Business Page,Ad Billing,1,5,644,0.0,Negative,2025-04-08,0.20105578128090906,0,Bajo
8203,0,Email,User,Account Access,1,5,703,0.0,Negative,2025-04-29,0.2147914864077109,0,Bajo
9760,1,Voice,Advertiser,Page Management,0,5,532,0.0,Neutral,2025-04-01,0.210971553066603,0,Bajo
8701,0,Chat,User,General Support,1,4,678,0.0,Negative,2025-04-26,0.21501773120672568,0,Bajo
9109,0,Chat,Advertiser,General Support,0,4,604,0.0,Neutral,2025-04-12,0.18851843168002094,0,Bajo
4393,0,Email,User,Account Access,0,5,606,0.0,Negative,2025-04-16,0.2146778998640292,0,Bajo
3291,1,Email,User,Ad Billing,1,5,803,0.0,Negative,2025-04-19,0.20141473223778378,0,Bajo
9928,1,Email,User,Content Violation,1,5,535,0.0,Negative,2025-04-08,0.19346625742806794,0,Bajo
318,0,Chat,User,Account Access,1,5,519,0.0,Neutral,2025-04-08,0.2060178808561826,0,Bajo
6227,1,Email,Business Page,General Support,0,4,719,0.0,Positive,2025-04-10,0.18180549301503157,0,Bajo
6914,0,Chat,Business Page,General Support,1,2,631,0.0,Neutral,2025-04-08,0.19555649428772154,0,Bajo
4903,0,Chat,Advertiser,Ad Billing,1,2,737,319.48,Positive,2025-04-20,0.2267208839183773,0,Bajo
2751,0,Chat,User,Account Access,1,4,466,0.0,Negative,2025-04-11,0.22147876965169794,0,Bajo
2944,1,Email,Business Page,Ad Billing,0,4,681,0.0,Neutral,2025-04-26,0.18177232399517584,0,Bajo
75,0,Email,Business Page,General Support,1,5,345,0.0,Negative,2025-04-27,0.2196535805891227,0,Bajo
9068,0,Chat,User,Account Access,0,5,524,0.0,Negative,2025-04-23,0.21734545114102316,0,Bajo
4319,1,Email,Advertiser,Ad Billing,0,4,339,876.2,Negative,2025-04-02,0.18631323900784547,0,Bajo
635,1,Voice,User,Content Violation,0,3,410,0.0,Negative,2025-04-20,0.2087580180248908,0,Bajo
2566,0,Email,Business Page,General Support,0,5,562,0.0,Negative,2025-04-08,0.20976058421680768,0,Bajo
2297,1,Voice,Business Page,Ad Billing,1,5,681,0.0,Negative,2025-04-24,0.19794023823788287,0,Bajo
3693,0,Voice,Advertiser,Page Management,1,5,586,0.0,Positive,2025-04-23,0.20679014864402256,0,Bajo
5214,1,Chat,Advertiser,General Support,0,5,505,0.0,Negative,2025-04-03,0.20410713240154607,0,Bajo
5565,1,Chat,Advertiser,Account Access,1,4,696,0.0,Neutral,2025-04-19,0.20180195571808157,0,Bajo
8335,1,Email,Advertiser,General Support,1,4,511,0.0,Positive,2025-04-15,0.19733277646114886,0,Bajo
71,1,Chat,User,Page Management,0,4,656,0.0,Negative,2025-04-26,0.21016032287722863,0,Bajo
9852,0,Chat,User,Page Management,0,4,637,0.0,Negative,2025-04-14,0.20338777730237473,0,Bajo
4262,1,Chat,Advertiser,Page Management,1,4,481,0.0,Positive,2025-04-24,0.19616051447356828,0,Bajo
1973,0,Email,Business Page,Account Access,1,3,619,0.0,Negative,2025-04-28,0.21194738618471312,0,Bajo
7410,1,Email,Advertiser,Content Violation,0,4,488,0.0,Neutral,2025-04-04,0.19721117019692264,0,Bajo
3013,0,Chat,User,Ad Billing,0,5,716,0.0,Neutral,2025-04-23,0.18865350440548823,0,Bajo
9405,0,Chat,User,Account Access,1,4,711,0.0,Neutral,2025-04-02,0.19809849011142222,0,Bajo
4847,0,Chat,Advertiser,Page Management,1,2,689,0.0,Neutral,2025-04-08,0.20607351703140248,0,Bajo
8389,0,Chat,User,Account Access,1,5,705,0.0,Negative,2025-04-24,0.2117765562894226,0,Bajo
4187,1,Voice,Advertiser,Account Access,1,5,697,0.0,Negative,2025-04-04,0.20996130824751544,0,Bajo
1035,0,Chat,Advertiser,Account Access,1,5,575,0.0,Positive,2025-04-11,0.19907186694869497,0,Bajo
4284,0,Voice,Advertiser,Ad Billing,0,5,464,87.75,Positive,2025-04-28,0.19049625325176345,0,Bajo
2110,0,Chat,Advertiser,Page Management,1,5,453,0.0,Positive,2025-04-27,0.19302699729713937,0,Bajo
3050,0,Chat,Business Page,Page Management,0,5,499,0.0,Neutral,2025-04-07,0.18643014993932633,0,Bajo
5006,0,Email,Business Page,Content Violation,0,2,533,0.0,Negative,2025-04-25,0.18456838503938333,0,Bajo
8327,0,Email,Advertiser,Ad Billing,0,5,507,800.55,Negative,2025-04-23,0.26529037273914496,0,Bajo
4303,0,Chat,User,Page Management,1,4,594,0.0,Negative,2025-04-23,0.21408491118115555,0,Bajo
6114,0,Chat,User,Ad Billing,0,4,712,0.0,Negative,2025-04-11,0.20170319566522532,0,Bajo
8983,0,Chat,User,Content Violation,1,4,747,0.0,Neutral,2025-04-22,0.17999142757446013,0,Bajo
4932,1,Chat,Advertiser,Ad Billing,0,5,517,504.85,Negative,2025-04-08,0.22496353236288677,0,Bajo
2392,0,Chat,Business Page,General Support,1,4,686,0.0,Positive,2025-04-29,0.18571561546231216,0,Bajo
6540,0,Voice,User,Ad Billing,1,2,636,0.0,Neutral,2025-04-17,0.20835404033807975,0,Bajo
8260,0,Voice,Business Page,Account Access,0,3,464,0.0,Negative,2025-04-19,0.22057999841284298,0,Bajo
6766,0,Email,Advertiser,Ad Billing,1,4,574,730.07,Positive,2025-04-14,0.1980810846197869,0,Bajo
3533,0,Chat,Business Page,General Support,1,1,584,0.0,Neutral,2025-04-15,0.1950275870736937,0,Bajo
7621,1,Chat,Business Page,Page Management,1,5,717,0.0,Positive,2025-04-21,0.18875224487669745,0,Bajo
6483,0,Email,Business Page,Page Management,0,5,764,0.0,Positive,2025-04-06,0.18774046466980887,0,Bajo
3678,1,Chat,User,Content Violation,1,2,587,0.0,Negative,2025-04-09,0.19316200142983778,0,Bajo
935,0,Voice,Business Page,Ad Billing,1,3,557,0.0,Negative,2025-04-28,0.21256207226368637,0,Bajo
3944,0,Chat,Business Page,Content Violation,1,5,578,0.0,Negative,2025-04-07,0.17580688129072014,0,Bajo
7759,0,Email,Advertiser,Page Management,0,4,454,0.0,Negative,2025-04-05,0.2077202779285024,0,Bajo
449,0,Voice,Advertiser,Content Violation,0,2,795,0.0,Neutral,2025-04-26,0.21335802719167749,0,Bajo
5037,0,Email,Advertiser,Ad Billing,0,1,563,904.72,Positive,2025-04-21,0.15160695675749847,0,Bajo
4589,0,Chat,Business Page,Page Management,1,5,859,0.0,Neutral,2025-04-13,0.1745402308417872,0,Bajo
5066,0,Voice,User,Page Management,1,5,577,0.0,Positive,2025-04-08,0.21783960191791096,0,Bajo
602,0,Email,Advertiser,Page Management,0,5,505,0.0,Positive,2025-04-17,0.1978094799699356,0,Bajo
2940,1,Chat,Advertiser,Content Violation,1,3,780,0.0,Positive,2025-04-16,0.20022582461537017,0,Bajo
7460,0,Chat,User,General Support,1,4,749,0.0,Neutral,2025-04-14,0.19390138007556054,0,Bajo
2978,0,Chat,User,General Support,1,3,482,0.0,Positive,2025-04-25,0.19372590309488263,0,Bajo
6321,0,Chat,Advertiser,General Support,0,1,516,0.0,Negative,2025-04-16,0.19992816284066117,0,Bajo
8864,0,Email,Business Page,Page Management,1,5,730,0.0,Negative,2025-04-06,0.20909958272579934,0,Bajo
4706,0,Chat,Advertiser,Account Access,1,2,587,0.0,Neutral,2025-04-25,0.20086561203748365,0,Bajo
7879,0,Email,Business Page,Content Violation,1,2,664,0.0,Positive,2025-04-22,0.19844441880039657,0,Bajo
7577,1,Chat,Business Page,Ad Billing,1,2,756,0.0,Negative,2025-04-20,0.20867565114000733,0,Bajo
5274,1,Chat,Advertiser,Ad Billing,0,4,585,952.71,Positive,2025-04-21,0.07819339712116814,0,Bajo
8119,0,Chat,Business Page,General Support,1,5,450,0.0,Negative,2025-04-05,0.20467899902560066,0,Bajo
7475,0,Chat,User,Page Management,1,4,653,0.0,Negative,2025-04-17,0.21610096232213283,0,Bajo
174,1,Voice,User,Page Management,1,3,608,0.0,Neutral,2025-04-15,0.21749660789855957,0,Bajo
7785,0,Email,User,Account Access,1,4,661,0.0,Positive,2025-04-23,0.20528639017896114,0,Bajo
2540,0,Voice,Business Page,Page Management,0,2,720,0.0,Positive,2025-04-11,0.20618181988831855,0,Bajo
2818,0,Chat,Advertiser,Account Access,1,5,672,0.0,Positive,2025-04-21,0.19570599151477963,0,Bajo
4287,0,Email,User,Ad Billing,1,1,673,0.0,Neutral,2025-04-23,0.20286191397164763,0,Bajo
951,1,Email,Advertiser,Account Access,1,4,516,0.0,Positive,2025-04-13,0.2005613466753009,0,Bajo
9025,1,Chat,User,Page Management,1,5,302,0.0,Positive,2025-04-18,0.24761912536985278,0,Bajo
9002,0,Chat,Advertiser,Account Access,1,5,561,0.0,Neutral,2025-04-05,0.20350110322729417,0,Bajo
6149,0,Email,Advertiser,Ad Billing,0,5,587,232.3,Positive,2025-04-19,0.18485474825706444,0,Bajo
2270,0,Chat,Business Page,Content Violation,1,4,583,0.0,Positive,2025-04-26,0.18546045849277165,0,Bajo
3601,0,Chat,Advertiser,Account Access,0,2,555,0.0,Negative,2025-04-15,0.20865377922468795,0,Bajo
6383,0,Voice,Advertiser,General Support,1,4,647,0.0,Neutral,2025-04-17,0.19805361594431853,0,Bajo
3922,0,Email,User,Account Access,1,5,634,0.0,Neutral,2025-04-21,0.20419820621461005,0,Bajo
4562,1,Email,User,Page Management,0,4,424,0.0,Negative,2025-04-18,0.21697427225592714,0,Bajo
7861,1,Voice,Business Page,Content Violation,1,4,503,0.0,Neutral,2025-04-18,0.1888794888702175,0,Bajo
1028,1,Chat,Business Page,Ad Billing,1,3,624,0.0,Negative,2025-04-16,0.20435647031611268,0,Bajo
541,0,Email,Advertiser,Account Access,0,5,466,0.0,Positive,2025-04-20,0.2026321202820837,0,Bajo
5656,0,Voice,Advertiser,Account Access,1,2,565,0.0,Negative,2025-04-15,0.22235348650985853,0,Bajo
1156,0,Email,Advertiser,General Support,0,4,516,0.0,Negative,2025-04-21,0.2093237652543186,0,Bajo
842,0,Voice,Business Page,Account Access,1,3,622,0.0,Positive,2025-04-14,0.20922461630544276,0,Bajo
3454,0,Chat,Business Page,Content Violation,1,4,630,0.0,Negative,2025-04-07,0.17227279487249986,0,Bajo
5158,0,Chat,Advertiser,Account Access,0,2,695,0.0,Positive,2025-04-06,0.191199334298741,0,Bajo
7181,0,Email,Business Page,General Support,0,4,569,0.0,Positive,2025-04-02,0.19106516220768263,0,Bajo
5164,0,Chat,Business Page,General Support,1,5,435,0.0,Negative,2025-04-11,0.20588294015387568,0,Bajo
9067,0,Email,User,General Support,0,3,428,0.0,Positive,2025-04-04,0.19426942745300976,0,Bajo
3142,0,Email,Business Page,Account Access,1,5,521,0.0,Negative,2025-04-22,0.20638226485051048,0,Bajo
5972,0,Voice,User,General Support,0,4,708,0.0,Negative,2025-04-15,0.21675296815459635,0,Bajo
4222,1,Chat,User,Ad Billing,1,1,682,0.0,Positive,2025-04-03,0.20293038700963964,0,Bajo
3165,0,Chat,User,Account Access,0,5,725,0.0,Positive,2025-04-07,0.1945678581959414,0,Bajo
9013,0,Voice,Business Page,Content Violation,0,3,467,0.0,Positive,2025-04-04,0.20767045316627308,0,Bajo
2679,1,Chat,User,General Support,1,5,712,0.0,Positive,2025-04-09,0.18635540417732996,0,Bajo
7404,1,Email,Business Page,Page Management,1,5,562,0.0,Positive,2025-04-03,0.19687053192644893,0,Bajo
8042,0,Voice,Business Page,Content Violation,0,5,800,0.0,Negative,2025-04-17,0.17622519571449652,0,Bajo
6439,0,Chat,Advertiser,Ad Billing,0,5,601,590.36,Negative,2025-04-21,0.2039189896931172,0,Bajo
7454,0,Chat,User,Content Violation,0,4,479,0.0,Positive,2025-04-02,0.19903912611502408,0,Bajo
3061,0,Chat,Business Page,Content Violation,0,3,495,0.0,Neutral,2025-04-16,0.177985422488037,0,Bajo
5537,0,Email,Business Page,Page Management,1,2,766,0.0,Positive,2025-04-22,0.21298400058590458,0,Bajo
2891,0,Chat,User,Page Management,1,2,719,0.0,Negative,2025-04-03,0.22016303513520277,0,Bajo
2796,0,Voice,User,Page Management,1,2,695,0.0,Positive,2025-04-07,0.22204071488269844,0,Bajo
1561,0,Chat,Business Page,Account Access,0,3,579,0.0,Negative,2025-04-14,0.20744602030873224,0,Bajo
5545,0,Email,User,Account Access,0,5,562,0.0,Neutral,2025-04-07,0.21219478469244266,0,Bajo
9149,0,Email,User,General Support,1,3,639,0.0,Positive,2025-04-24,0.19503745411852813,0,Bajo
199,0,Email,Business Page,General Support,1,4,559,0.0,Neutral,2025-04-20,0.1957784422834243,0,Bajo
9908,0,Chat,Advertiser,General Support,1,3,568,0.0,Negative,2025-04-28,0.20908438918503194,0,Bajo
8177,1,Chat,User,General Support,0,2,451,0.0,Positive,2025-04-19,0.19226604972998773,0,Bajo
9409,0,Chat,Business Page,General Support,1,3,758,0.0,Neutral,2025-04-17,0.18893990625908297,0,Bajo
1306,1,Voice,Business Page,General Support,1,3,662,0.0,Negative,2025-04-03,0.20974363735760634,0,Bajo
5715,0,Email,Advertiser,Content Violation,1,4,548,0.0,Positive,2025-04-15,0.19510360857758358,0,Bajo
7379,1,Email,Business Page,Account Access,1,3,658,0.0,Negative,2025-04-27,0.21579691677443633,0,Bajo
9393,0,Email,User,Account Access,0,4,642,0.0,Neutral,2025-04-14,0.20422678744642972,0,Bajo
7028,0,Chat,Advertiser,Content Violation,1,4,593,0.0,Negative,2025-04-01,0.1824277968565677,0,Bajo
3835,0,Chat,Business Page,Account Access,1,5,620,0.0,Positive,2025-04-04,0.19371165373068203,0,Bajo
3349,0,Chat,User,Ad Billing,1,4,845,0.0,Negative,2025-04-28,0.1993885584478668,0,Bajo
7837,1,Voice,Business Page,General Support,0,5,509,0.0,Positive,2025-04-08,0.19997141472808275,0,Bajo
2375,0,Email,Advertiser,General Support,1,5,614,0.0,Positive,2025-04-03,0.1943860236832783,0,Bajo
4951,1,Chat,Business Page,Content Violation,1,5,668,0.0,Positive,2025-04-28,0.17630336922034506,0,Bajo
1199,0,Chat,User,General Support,1,2,494,0.0,Negative,2025-04-04,0.22603688173553757,0,Bajo
8030,0,Chat,Business Page,Ad Billing,1,5,657,0.0,Neutral,2025-04-13,0.18992575101721662,0,Bajo
8527,0,Chat,Advertiser,Ad Billing,0,3,726,9.65,Negative,2025-04-15,0.19003430606766877,0,Bajo
2732,0,Email,User,General Support,1,3,557,0.0,Negative,2025-04-04,0.2242120629838363,0,Bajo
8356,0,Chat,Business Page,Account Access,1,4,640,0.0,Neutral,2025-04-10,0.19354385473192828,0,Bajo
5622,0,Email,Business Page,Content Violation,1,5,679,0.0,Negative,2025-04-06,0.1754304687535839,0,Bajo
4365,0,Email,Advertiser,Ad Billing,1,5,711,790.86,Negative,2025-04-24,0.25164931586036576,0,Bajo
5379,0,Email,Advertiser,Ad Billing,1,5,707,229.38,Positive,2025-04-08,0.19651694296225408,0,Bajo
1111,1,Email,Advertiser,General Support,1,1,672,0.0,Negative,2025-04-18,0.20195192721261448,0,Bajo
9250,0,Chat,Business Page,Ad Billing,1,4,568,0.0,Neutral,2025-04-17,0.1905647191357026,0,Bajo
9976,0,Email,User,General Support,1,4,684,0.0,Neutral,2025-04-22,0.20004939176917194,0,Bajo
3647,0,Email,User,General Support,1,1,690,0.0,Positive,2025-04-02,0.19535402163018017,0,Bajo
1908,0,Email,User,Content Violation,0,3,458,0.0,Neutral,2025-04-29,0.18956031477874902,0,Bajo
525,0,Voice,User,Page Management,1,5,546,0.0,Neutral,2025-04-17,0.21385343258628425,0,Bajo
8200,0,Email,Business Page,Page Management,0,5,633,0.0,Positive,2025-04-21,0.18629315679792202,0,Bajo
2602,0,Chat,Business Page,Ad Billing,0,4,747,0.0,Positive,2025-04-25,0.17617872475333954,0,Bajo
9247,1,Voice,User,Content Violation,0,5,606,0.0,Neutral,2025-04-22,0.18299518665256292,0,Bajo
9733,0,Chat,Business Page,Content Violation,1,5,490,0.0,Neutral,2025-04-08,0.1682219769221012,0,Bajo
8881,0,Chat,User,Content Violation,0,4,458,0.0,Neutral,2025-04-07,0.18677520120732283,0,Bajo
5605,1,Chat,Advertiser,General Support,1,3,530,0.0,Negative,2025-04-15,0.21007337102793103,0,Bajo
7777,0,Chat,User,Account Access,1,5,634,0.0,Positive,2025-04-28,0.19827171506807884,0,Bajo
9003,0,Email,User,Page Management,0,4,647,0.0,Neutral,2025-04-22,0.20698986708532155,0,Bajo
1073,1,Chat,Advertiser,Page Management,1,4,792,0.0,Positive,2025-04-14,0.19021313158158182,0,Bajo
1246,0,Chat,User,General Support,0,4,470,0.0,Negative,2025-04-23,0.21954655423046104,0,Bajo
3375,1,Email,User,Account Access,0,5,557,0.0,Neutral,2025-04-01,0.21147900850050314,0,Bajo
304,1,Email,Business Page,Ad Billing,1,4,673,0.0,Negative,2025-04-26,0.20150237107219407,0,Bajo
1244,0,Voice,Advertiser,Content Violation,1,2,552,0.0,Neutral,2025-04-19,0.20988840025681807,0,Bajo
5047,0,Email,Advertiser,Account Access,1,5,589,0.0,Positive,2025-04-09,0.19918412621501544,0,Bajo
2735,0,Email,Advertiser,Ad Billing,1,4,708,103.39,Neutral,2025-04-11,0.19254853581698997,0,Bajo
343,1,Voice,Business Page,Page Management,1,2,712,0.0,Positive,2025-04-11,0.21598670680642545,0,Bajo
6668,0,Chat,Advertiser,Ad Billing,0,4,435,933.1,Positive,2025-04-23,0.0733758784823099,0,Bajo
3540,1,Chat,Advertiser,General Support,1,2,496,0.0,Positive,2025-04-01,0.1954246271926718,0,Bajo
9256,0,Chat,User,Account Access,1,5,511,0.0,Negative,2025-04-29,0.21852074273710767,0,Bajo
3042,1,Chat,Business Page,Content Violation,1,4,537,0.0,Positive,2025-04-17,0.18475086977536967,0,Bajo
2528,1,Email,User,Page Management,0,2,315,0.0,Neutral,2025-04-04,0.2313057657675467,0,Bajo
4700,0,Chat,Advertiser,Page Management,0,4,659,0.0,Positive,2025-04-16,0.19124237273372435,0,Bajo
